Symbol,Atomic weight,Atomic number,Period,Group,quantum number l,Metal(1)/metalloid(2)/nonmetal(3),Mendeleev number,Families,valences,valencep,valenced,valencef,unfilleds,unfilledp,unfilledd,unfilledf,no. of valence electrons,outershellelectrons,Gilman no.of valenceelectrons,Metallic valence,Zeff,1st Bohrradius (a0),Ionizationenergy (eV),Electron affinity (ev),AllredRockow EN,NagleEN,GhoshEN,Atomicradius calculated,Covalentradius,Ionicradius,Effective ionic radius,Miracleradius,van der Waalsradius,Zungerradii sum,Crystalradius,Covalent CSDradius,Slaterradius,Orbital radius,"polarizability, A^3","Melting point,K","Boiling point,K","Density, g/mL","Specific heat,J/g K","Heat of fusion, kJ/mol","Heat of vaporization, kJ/mol","Heat of atomization, kJ/mol","Thermal conductivity,W/m K",DFTLDAEtot,DFTLDAEkin,DFTLDAEcoul,DFTLDAEenuc,DFTLDAExc,DFTLSDEtot,DFTLSDEkin,DFTLSDEcoul,DFTLSDEenuc,DFTLSDExc,DFTRLDAEtot,DFTRLDAEkin,DFTRLDAEcoul,DFTRLDAEenuc,DFTRLDAExc,DFTScRLDAEtot,DFTScRLDAEkin,DFTScRLDAEcoul,DFTScRLDAEenuc,DFTScRLDAExc,Neutron Cross Section ,no. of Known Isotopes,no. of Stable Isotopes,fraction of stable isotopes ,fraction abundance of stable isotopes ,Abundance in solar system (log)
Na,-1.252290348266569,-1.2958129154833258,-1.1131958815256706,-1.3180561626489158,-1.5922286130214824,-0.5778661444399978,-1.8060075293192537,-1.6907731585879224,-1.8673991236957053,-0.5805847497871376,-0.9208519114026057,-0.6123928815982332,1.8673991236957053,0.5805847497871375,0.9208519114026058,0.6123928815982334,-1.2568505273517316,-0.9397948817839257,-1.3292646418704832,-1.1899937526593225,-1.641007939106336,1.5898345304973602,-0.8944857536633957,-0.18363647307824862,-1.1008656395322007,-0.8810045079236336,-0.5931788656540334,0.49748270259530214,0.46048240543920865,0.23576035041516097,-0.6136820249976985,0.7476102242245557,0.6162908350464107,0.12951682520257715,0.47861030289867496,0.43339072167212517,0.8483764982245913,0.8457000928956208,0.8152716965727728,-0.9944818437174328,-0.8580541790713876,-1.0842535121224541,0.36142372090258146,-0.7696838135011005,-0.8051430311832269,-1.0820593509231997,0.9469914226624067,0.9650289446280568,-0.964935853811844,-0.9732134593585932,0.9650622385063201,1.1313953858721786,0.9656339972078307,-0.9655410156454503,-0.9739030606396312,0.9656746381710904,1.1329310215264208,0.9474888893240764,-0.9061114884013479,-0.9652329463163527,0.9302165783404956,1.148491262752596,0.9483277066613337,-0.9155725726738672,-0.9664322950223593,0.9352057808340468,1.1494581223214597,-0.16257502176078967,-1.3081699955034887,-0.8894383916136072,-0.7618076192674607,0.36176173030240016,-0.11947458018289518
Mg,-1.2317271772314324,-1.2555113795096402,-1.1131958815256706,-1.1419008578923784,-1.5922286130214824,-0.5778661444399978,0.44798629481445335,-1.1985960405058218,0.46684978092392615,-0.5805847497871376,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.9208519114026058,0.6123928815982334,-1.119357226418788,-0.4643034237384871,-0.7963047618752422,-0.652193513526813,-1.2123089148167274,-0.8035043913464561,-0.17852335125546773,-1.0406534114547892,-0.5615733065014336,-0.4056641103563272,-0.5576209280479832,-0.29209046646155845,-0.22270603608514414,-0.5490815471810023,-1.0399855429302651,0.237193605276064,-0.8362340683086219,-0.46607974444627315,-0.2646639190207044,-0.11545032931313454,0.15698625518441678,-0.10798426582780624,-0.27617834566518373,-0.4056031850091262,-0.7296340395738068,-0.9482952440310793,0.23367296014790664,-0.3381465624736754,-0.6619641898837174,-0.8948156933405715,1.1286087977775356,0.9592883093632616,-0.9592018239000321,-0.9670795417296776,0.9593404932905303,1.11468829705379,0.9598929003495363,-0.959807002736086,-0.9677877324491722,0.9599551365232555,1.1163112643025914,0.9421068972635576,-0.9014667757693715,-0.9592947032703486,0.9251625140594686,1.1308757466808144,0.9429338068287199,-0.9107787003229448,-0.9604702766273249,0.9300714437668188,1.1317787358919464,-0.16266165616905995,-1.059968099035193,-0.010342306879227953,0.46449872022836275,0.36176173030240016,-0.11913785181927489
Al,-1.1898804693964549,-1.2152098435359546,-1.1131958815256706,0.795807494429534,-0.5430857284724436,-0.5778661444399978,0.6187434027033706,0.27793531374048025,0.46684978092392615,-0.032254708321507654,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,0.03225470832150753,0.9208519114026058,0.6123928815982334,-0.9818639254858443,0.011188034306951455,-0.2633448818800014,-0.11439327439430338,-1.4857893268635467,-0.694488429984984,-0.6526903062864292,-0.2851937086013895,-0.15456022496877897,-0.110182241598272,-0.5016241759124711,-0.7658343678956748,-0.5643002568473209,-1.0199866857387003,-1.371554945766706,-0.2477021827250036,-0.5403493657733373,-0.8023036144093336,-1.082265563132022,-0.5545231701013422,-0.4191722806823952,-0.0354690956944583,-0.4692810454457451,-0.39385125241516505,0.1246390623014044,-0.7785684074020548,0.16067252543094962,-0.21349231563818896,0.11884026661163626,-0.040216435655756014,2.1093426233992316,0.9528659700575854,-0.9527858552546664,-0.9605390317773693,0.9529813500350239,1.0974910266241242,0.9534679051389796,-0.9533881377331505,-0.9612320786100429,0.9535917082222617,1.0990349996448192,0.9360831500753538,-0.8962628019640753,-0.952961376793467,0.9195408934173483,1.112765140979338,0.9368967364092907,-0.9054082746353669,-0.9541118171016003,0.9243608731914864,1.113603525039013,-0.16263011901829774,-1.059968099035193,-0.8894383916136072,-0.8263500581882943,0.36176173030240016,-0.11946547135936621
Si,-1.1726204431355973,-1.174908307562269,-1.1131958815256706,0.9719627991860715,-0.5430857284724436,1.8181642105551148,0.7895005105922878,0.7701124318225809,0.46684978092392615,0.5160753331441222,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,-0.5160753331441225,0.9208519114026058,0.6123928815982334,-0.8443706245529008,0.48667949235239,0.2696149981152395,0.42340696473820616,-1.1352275631587438,-0.83107164594361,-0.0341657291354058,0.5624344498763566,0.23083028660745322,0.30092296710858757,-0.4201489015553011,-0.8886568608600751,-0.7635635522919233,-1.3862462379502432,-1.2768208306705802,-1.0388479420951655,0.1590144765827895,-1.0520699178104644,-1.4043510592970863,-2.9694237944364845,-0.7648674022024822,-0.5716418688016378,-0.7127583625603662,0.40741687899127554,0.0551557018002979,-0.8439839590194913,0.04508850379576758,2.485991809731607,0.5460249698580704,0.5647246119188887,1.0317461977161335,0.9457269286331643,-0.9456536431001121,-0.9531905942305844,0.9458929512326146,1.0792540364947132,0.9463239680170834,-0.946250351373708,-0.9538513512496943,0.9464951897507273,1.0805722051074227,0.9293840064575595,-0.8904696070295061,-0.9458430262084006,0.913269130345058,1.0935757396827288,0.9301827821870855,-0.8994306270010994,-0.9469654226704168,0.917990282103634,1.0943467466062402,-0.16264254836595107,-0.935867150801045,-0.010342306879227953,0.38031293033162433,0.36176173030240016,-0.1191623628353165
P,-1.1274635236717419,-1.1346067715885835,-1.1131958815256706,1.1481181039426092,-0.5430857284724436,1.8181642105551148,0.9602576184812049,1.2622895499046816,0.46684978092392615,1.0644053746097522,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,-1.0644053746097524,0.9208519114026058,0.6123928815982334,-0.7068773236199571,0.9621709503978286,0.8025748781104803,-0.11439327439430338,0.01676907600372566,5.559519192487522,0.6326493997475714,-0.008463314314939666,0.6594659380965303,0.7505692891317152,-0.3098352998483423,-1.1167557763653906,-0.9058944776094969,-1.2816006516040883,2.038873197693828,-1.2430145896745624,-0.6479438030588953,-1.224985050934324,-1.6273333258729001,-0.8618741586530875,-0.9953308165492072,-0.8990588491006944,-0.8638822145625449,-1.0518526419261338,-1.2321476289121664,-0.9341513409786606,0.08158872115424613,-0.9014669796817538,-1.2041576266588734,-0.09302874933290753,-0.7573665645430019,0.9378470738513455,-0.9377809381364242,-0.9449955673213761,0.9380486455214362,1.0599615904982602,0.9384365627573684,-0.9383690232491139,-0.9456127944361948,0.9386396834152246,1.0608934436492956,0.9219859269006274,-0.8840650985702652,-0.9379014649255042,0.9063220687671443,1.0732928774114798,0.9227683562466079,-0.892823232902877,-0.9389928164418072,0.9109342502883674,1.0739938993553348,-0.16263995118882948,-0.935867150801045,-0.8894383916136072,-0.8544119881538732,0.36176173030240016,-0.11949014799038107
S,-1.1103867822260687,-1.094305235614898,-1.1131958815256706,1.3242734086991466,-0.5430857284724436,1.8181642105551148,1.131014726370122,1.2622895499046816,0.46684978092392615,1.6127354160753824,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,-1.6127354160753824,0.9208519114026058,0.6123928815982334,-0.5693840226870135,1.4376624084432672,1.3355347581057213,-0.652193513526813,-0.8226785208195221,5.603376188437539,0.5964671826899808,1.1708311389842798,1.0868296737058174,1.0974393089781278,-0.16424374429601088,-1.2922164806002485,-1.0197592178635557,1.6484757660882552,1.9678226113717336,-1.2174937587271377,-0.6479438030588953,-1.3594745989195482,-1.3300236371051486,-0.9057814427319083,-0.9953308165492072,-1.138578653480541,-0.9226526014522809,-0.9784564810893039,-1.1299698657467,-0.8899516439398523,0.04508850379576758,-0.82946489429557,-1.2151124072563295,-0.26586904863994887,-0.7569548984927409,0.9292024922775763,-0.929143750614835,-0.9359056063316961,0.9294204415338119,1.0395872830001927,0.9297943805884011,-0.9297354140528458,-0.9365739365832753,0.9300198485963307,1.0408744996820474,0.9138654516677449,-0.8770271102762863,-0.929089029849693,0.8986731838420713,1.051890472182764,0.9146299517638523,-0.8855635336455111,-0.9301462111668094,0.90316598681245,1.05251900266877,-0.1625768768873051,-0.8117662025668971,0.42920573548796165,0.8947816463672484,0.36176173030240016,-0.119323009359373
Cl,-1.0574369670263952,-1.0540036996412123,-1.1131958815256706,1.500428713455684,-0.5430857284724436,1.8181642105551148,1.3359232558368228,1.7544666679867822,0.46684978092392615,2.1610654575410124,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,-2.1610654575410124,0.9208519114026058,0.6123928815982334,-0.4318907217540699,1.9131538664887058,1.8684946381009622,-1.727793991791832,-0.4942908445779749,-1.0002343446079636,1.3411297651633214,2.5455753492610964,1.4429661200468904,1.5213915554570763,0.020545537751179045,-1.4501311144116205,-1.1051577730541,1.569991576328639,0.9494308740883793,-1.1664520968322885,-0.7824368496658429,-1.445932165481478,1.7421764801616202,-0.9716423688501394,-0.9953308165492072,-1.3253601523088623,-0.9814229883420169,-1.2068713164155667,-1.4273214254625959,-1.255357611311208,-0.09482899607840009,-0.7267745084901923,-1.213230950734654,-1.0244459178208525,-0.7601041437772372,0.919769399301221,-0.9197182424960689,-0.925868497057474,0.9199798336974069,1.0181031174567163,0.9203617708157702,-0.9203110235431808,-0.9265589866761367,0.9205820020061026,1.019603888920826,0.9049991322757535,-0.8693333048408846,-0.9193542027716737,0.8902953027300401,1.0293407625616575,0.9057440743355163,-0.8776288392652709,-0.9203739562704802,0.8946580647178878,1.0298943991657605,-0.1561247468666631,-0.8117662025668971,-0.4498903492464176,-0.28849640051468683,0.36176173030240016,-0.11949185713690506
Ar,-0.9871545964984204,-1.0137021636675267,-1.1131958815256706,1.6765840182122216,-0.5430857284724436,1.8181642105551148,1.5408317853035234,2.246643786068883,0.46684978092392615,2.709395499006642,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,-2.709395499006642,0.9208519114026058,0.6123928815982334,-0.2943974208211263,2.3886453245341444,2.401454518096203,-1.727793991791832,-0.177518166531466,-1.0603810819108448,2.138452180512903,-1.5567500760534134,1.9173907432083905,1.9838849152522935,0.2501322215067786,-1.590499677799507,-1.1620901431811295,2.1193809046459533,0.7599626438961278,0.6200060694874326,-0.4327549284877798,0.052665654925306095,2.262468435505186,-0.8838278006924979,-1.6636747181547091,-1.4703904925755584,-1.0329730134138713,-1.301100448668964,-1.5210619234243568,-1.2556104335782698,-0.07049551783941438,-0.8654150161361964,-1.2308837165492748,-1.6053813682695193,-0.7599973527606696,0.9095240885805495,-0.9094806668274724,-0.9148303853036475,0.9096981105659181,0.9954816593300124,0.9101146892961203,-0.9100718777815585,-0.9155251034321663,0.9102990698721324,0.9970484460363335,0.895363481494737,-0.8609611130393805,-0.9086437594064499,0.8811608687487348,1.0056165469306024,0.896087192724487,-0.868996268908395,-0.9096226962096152,0.8853826904153009,1.0060930210965573,-0.1625509051160892,-0.8117662025668971,-0.010342306879227953,0.3031426229262815,0.36176173030240016,-0.11946013855722742
K,-1.000439345066396,-0.9734006276938412,-0.4225269039367507,-1.3180561626489158,-1.5922286130214824,-0.5778661444399978,-1.7718561077414703,-1.6907731585879224,-1.8673991236957053,-0.5805847497871376,-0.9208519114026057,-0.6123928815982332,1.8673991236957053,0.5805847497871375,0.9208519114026058,0.6123928815982334,-1.2568505273517316,-0.9397948817839257,-1.3292646418704832,-1.1899937526593225,-1.797282460275947,-0.5278318453749171,-1.1224879801731038,-0.2297741314527467,-1.2725742833037894,-1.0223219234166165,-0.6103418701835679,1.4274244350400496,1.6560621781068259,1.1775706275305573,0.9494308740883793,2.0236517715957847,1.9074240824731061,1.1285820388071002,1.3705393692019308,1.2456754771303093,1.7702301556114908,1.8323458925887508,2.477634068596737,-1.0313935956375562,-0.9343617981931385,-1.1038781776076851,0.06942198203475328,-0.7876079535689483,-0.8855282610718148,-1.173280620001916,0.47962937736614153,0.8985216131536963,-0.8984828988113522,-0.9048552228219925,0.898941939569926,0.9746616724476315,0.8991082918223167,-0.8990698260151169,-0.9055260165041905,0.8995360382912745,0.9761499807189634,0.8850083901902435,-0.8519480396398249,-0.898945725368983,0.8715890318284629,0.9838336586174236,0.8857093142538762,-0.8597051783269115,-0.8998890465860963,0.8756644949356353,0.9842435428683632,-0.16228376689786822,-0.8117662025668971,-0.4498903492464176,-0.28849640051468683,0.36140845801249466,-0.11949234404492641
Ca,-0.9851220940695198,-0.9330990917201556,-0.4225269039367507,-1.1419008578923784,-1.5922286130214824,-0.5778661444399978,-1.6352504214303365,-1.1985960405058218,0.46684978092392615,-0.5805847497871376,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.9208519114026058,0.6123928815982334,-1.119357226418788,-0.4643034237384871,-0.7963047618752422,-0.652193513526813,-0.7561562584297551,-0.3899955723891476,-0.6163081874771397,-0.6536205222603253,-0.8909995193669258,-0.6754519035702037,-0.5948587682180988,0.5676669842892453,1.0298061067095026,0.18343755724208335,0.04945678067518312,1.2835476741204714,0.7238852723319688,0.4657406951656378,0.4290586881040496,0.6529271420662293,0.8483764982245913,0.7951592167420748,0.7481055401273601,-0.20261525838616112,-0.48520150352527147,-0.9818870137805737,-0.003578452682203764,-0.36625487303461857,-0.5401398801052254,-0.7507821105847037,1.6613530981152471,0.8867140190026541,-0.8866804481161578,-0.8941484881406607,0.8873925639616146,0.9531116916813757,0.8872982070980099,-0.8872652539344312,-0.8948378733842084,0.8879873747422392,0.9546585099714001,0.8738874793489264,-0.8422542420623308,-0.8885294171100092,0.8612972870306359,0.9613118205592471,0.874563969074063,-0.8497149338942178,-0.8894350443271696,0.865216637408931,0.9616552016740718,-0.1625935730259439,-0.8117662025668971,0.8687537778551513,1.4864206698082165,0.3561154125064753,-0.11947335463209309
Sc,-0.9088577562006094,-0.89279755574647,-0.4225269039367507,-0.9657455531358409,0.5060571560765953,-0.5778661444399978,-1.4986447351192027,-0.7064189224237211,0.46684978092392615,-0.5805847497871376,-0.6850916328808543,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.6850916328808544,0.6123928815982334,-0.9818639254858443,-0.4643034237384871,-1.3292646418704832,-0.11439327439430338,-0.6537330925280507,-0.43385256833916525,-0.4882853942102281,-0.5061007463788527,-0.6925806421197568,-0.5983696769376677,-0.5903790280472578,0.3922062800543877,0.1758205548040614,-0.4705973574213859,-0.542631438675604,0.28823526717091325,0.6969866630105785,0.22558078804916598,-0.1903364968287664,0.5212052898297668,0.3874496695311418,0.5314676889844456,0.3283170623435307,0.5473717126102671,0.35108037107733187,-0.7272967588370369,-0.021828561361443042,0.011238379909447517,0.21667600573876497,0.2094417744544148,-0.5689082682985364,0.8740848603686758,-0.8740581169846428,-0.8813157579469594,0.8748166035365729,0.9292144367604999,0.8746645882255265,-0.874638323303032,-0.8819825980539555,0.8754044931128372,0.9306727365706289,0.8619846569582955,-0.8318655168006641,-0.8760720562776305,0.8500826088677341,0.936364771078141,0.8626350413935145,-0.8390105998578573,-0.8769321172639322,0.8538326613831345,0.9366340151860267,-0.1576273993441559,-0.6876652543327492,-0.8894383916136072,-0.9038009848932931,0.36176173030240016,-0.11949358145376059
Ti,-0.8633439293102391,-0.8524960197727844,-0.4225269039367507,-0.7895902483793034,0.5060571560765953,-0.5778661444399978,-0.4057992446301326,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,-0.44933135435910276,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.4493313543591029,0.6123928815982334,-0.8443706245529008,-0.4643034237384871,-0.7963047618752422,0.42340696473820616,-0.5946021926260356,-0.4576606518548891,-0.412151384205859,-0.5983271615627981,-0.45091662495974316,-0.5212874503051316,-0.5850593365943841,0.25183771666650123,-0.05190892570405578,-0.18282199496945936,-0.2821126221612577,-0.222181351777579,0.2935075231897365,0.062272051209965186,-0.5371978003911436,0.30166886943566323,-0.07347715916230822,0.3271067549722828,0.05965243656187978,0.6745062561267556,0.633356523113077,-0.4532586371964245,-0.07049551783941438,0.10289591434730526,0.7190248970261373,0.6511447615724093,-0.49505053575171726,0.8605936856280627,-0.8605740474581797,-0.8672028339304904,0.8613123573199323,0.9040293927025734,0.8611665326222598,-0.8611469446980086,-0.8678227556897743,0.861888285875863,0.9052404652043201,0.849260052463011,-0.8207428185236891,-0.8623644422190831,0.838024421143518,0.9100887243489025,0.8498825869432995,-0.8275527112230325,-0.8631744615542953,0.8415936787012104,0.9102810364472129,-0.16154171629169892,-0.5635643060986013,0.8687537778551513,1.2588671992539986,0.36176173030240016,-0.11949279782995313
V,-0.8152752468667406,-0.8121944837990989,-0.4225269039367507,-0.6134349436227658,0.5060571560765953,-0.5778661444399978,-0.30334497989678233,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,-0.2135710758373513,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.2135710758373514,0.6123928815982334,-0.7068773236199571,-0.4643034237384871,-0.2633448818800014,0.9612072038707157,-0.6125526443820049,-0.4501423096920289,-0.43553988915468805,-0.20198841523617073,-0.2601292429913112,-0.4698992992167741,-0.5791796776201554,0.16410736454907218,-0.36503696140271774,-0.3659517710752307,-0.447897323579478,-0.4263479993569753,0.024521429975841343,-0.08182389305991783,-0.7106284521723321,0.14799337515979036,-0.18870886633567022,0.160102120725784,-0.12505449366300508,0.9202284830913974,0.6910525278148887,-0.1756845397927073,-0.08874562651865367,0.4729207755964347,0.8695414187601813,0.8623940162810154,-0.38850167568417493,0.8740848603686758,-0.8740581169846428,-0.8813157579469594,0.8748166035365729,0.9292144367604999,0.8467819122919983,-0.8467688596195653,-0.8523922611363504,0.8474252462820963,0.8784276113156795,0.835691547732719,-0.8088637645707791,-0.8474360014886115,0.8251075947178437,0.8825748571834215,0.8362844563252718,-0.8153187342317804,-0.848191772901753,0.828484606138772,0.8826880452135871,-0.16173464944930296,-0.5635643060986013,-0.8894383916136072,-0.9256461180664989,0.35421317709929234,-0.11949349573145043
Cr,-0.7987869617781365,-0.7718929478254133,-0.4225269039367507,-0.4372796388662284,0.5060571560765953,-0.5778661444399978,-0.20089071516343202,-0.2142418043416204,-1.8673991236957053,-0.5805847497871376,0.25794948120615163,-0.6123928815982332,1.8673991236957053,0.5805847497871375,-0.2579494812061515,0.6123928815982334,-0.5693840226870135,-0.9397948817839257,0.2696149981152395,1.3806913903940732,-0.6083290086747181,-0.45139536671917224,-0.4297427383554057,-0.07298910231717895,-0.1074993374165659,-0.44420522367259535,-0.5730200348852491,0.07637701243164315,-0.3081045912756883,-0.5229201505944635,-0.4242137948054465,-0.5284313231466737,-0.10997161663110563,-0.07221749677525917,-0.512421992993831,-0.15935761339195534,-0.07347715916230822,0.2743684494207569,-0.19222065010841785,0.884972685309514,0.25181842750432254,0.015258151414945307,-0.11307910475763934,0.20134289578055983,0.3582556089948503,0.30066304353313106,0.3742912997993667,0.8309378378576897,-0.830934006173294,-0.8338659835983244,0.8312435713217666,0.8485538348011508,0.8314776931930938,-0.8314700557879886,-0.8341479564370117,0.8317472274913231,0.8479582063442168,0.8212575680888227,-0.7962091759856983,-0.8300174327162153,0.8111317744981181,0.85229670364092,0.821819046652243,-0.8022885313783117,-0.8307091899289727,0.8143016765988764,0.8523215493551222,-0.1620982542463259,-0.5635643060986013,0.42920573548796165,0.712738869923874,0.36176173030240016,-0.1194891211775469
Mn,-0.7527906500804132,-0.7315914118517277,-0.4225269039367507,-0.2611243341096909,0.5060571560765953,-0.5778661444399978,-0.09843645043008169,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,0.25794948120615163,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,-0.2579494812061515,0.6123928815982334,-0.4318907217540699,-0.4643034237384871,0.8025748781104803,1.3806913903940732,-0.4647253946269674,-0.50652987591348,-0.23912213941348393,-1.1331371891772732,0.01969225056238877,-0.35427595926796973,-0.56602044086831,-0.011353339685785507,0.03348962948648777,-0.6798885301136961,-0.35316320848335225,-0.4773896612518245,-0.21756605391666367,-0.28355821503775414,-0.3885429560072675,-0.3130331076678277,-0.07347715916230822,-0.11018169522578623,-0.3769275803333027,0.23006953257331672,-0.18865644710090618,0.05768986057220132,-0.09482899607840009,-0.12794528349618828,-0.19818515729069403,-0.2562668097895577,-0.665528711859785,0.8147329563860229,-0.8147351869935369,-0.8172362859999205,0.8150535878820264,0.8212662312825518,0.8152672490577763,-0.8152666785003411,-0.8176104296234186,0.8155684570608032,0.8206510125824961,0.8059360857151004,-0.7827478866427965,-0.8138040598258987,0.7966055603808059,0.8238896708122734,0.8064643047508285,-0.7884333915614998,-0.8144386080307267,0.799563438668096,0.8238388970179258,-0.1602060252005942,-0.5635643060986013,-0.8894383916136072,-0.9256461180664989,0.36176173030240016,-0.1194904295358356
Fe,-0.7385795494438812,-0.6912898758780421,-0.4225269039367507,-0.08496902935315338,0.5060571560765953,-0.5778661444399978,0.004017814303268625,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,0.4937097597279031,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,-0.493709759727903,0.6123928815982334,-0.2943974208211263,-0.4643034237384871,0.8025748781104803,1.3806913903940732,-0.36779295514473564,1.8316745367360285,-0.10535931013348976,-0.5336940784449409,0.0832880445518661,-0.3028878081796126,-0.5587408630906935,-0.09908369180321454,-0.36503696140271774,-0.8368569096329289,-0.4715808523535095,-0.6560354778837968,-1.2128145988080745,-0.3892285741690021,-0.6858526447750196,-0.3130331076678277,-0.07347715916230822,-0.22225059452277862,-0.46088527589006856,0.5409615675590156,0.3002086249961646,0.13371333947895198,-0.11916247431738576,-0.009129961076743024,0.3831849079070514,0.4014865514622385,0.21083566219575064,0.7975802369535204,-0.7975897963957426,-0.7979155321071668,0.7976392440274168,0.7912773590151342,0.79811952977258,-0.798127567075801,-0.7984116996502267,0.7981739233592723,0.7913665717826236,0.7897059142552323,-0.7684663463777591,-0.7950175371845521,0.7809701803943012,0.7927112116408641,0.7901990239114549,-0.7737371964727439,-0.7955849327941653,0.7837010155037003,0.7925758303171863,-0.16219843107815876,-0.3153624096303055,0.42920573548796165,0.5567022044009812,0.36176173030240016,-0.11919548582996732
Co,-0.6903279417817817,-0.6509883399043566,-0.4225269039367507,0.0911862754033841,0.5060571560765953,-0.5778661444399978,0.10647207903661894,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,0.7294700382496546,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,-0.7294700382496545,0.6123928815982334,-0.15690411988818265,-0.4643034237384871,0.2696149981152395,1.3806913903940732,-0.369693591213015,-0.5391093586192074,-0.11147059225687118,-0.08177498405542664,0.13416467974344795,-0.2514996570912551,-0.5506213340310442,-0.16926797349715778,-0.336570776339203,-0.7322113232867736,-0.542631438675604,-0.6560354778837968,-0.10997161663110563,-0.4756861407309318,-1.0574897557347092,-0.44475495990429015,-0.18870886633567022,-0.32333234682987,-0.5364472018911579,0.4982272672173388,0.37465508267592157,0.3175840791603952,-0.13132921343687862,0.15313782211324223,0.5097128589897322,0.4350943874386077,0.4505705973477208,0.7794598878818887,-0.7794767508732087,-0.777185390272508,0.7791856549074082,0.7600706976163967,0.780002342085383,-0.7800186586506185,-0.7777577020317061,0.7797318290603046,0.7607299561133704,0.7725452686300329,-0.753338854705244,-0.774855460443313,0.7643773037559827,0.760296308633291,0.7730014010880097,-0.7581750944579604,-0.775351198257859,0.766869361577502,0.7600746950614571,-0.15577227282873268,-0.19126146139615757,-0.8894383916136072,-0.9821421521351322,0.36176173030240016,-0.11949284751444511
Ni,-0.6940771270313999,-0.610686803930671,-0.4225269039367507,0.2673415801599216,0.5060571560765953,-0.5778661444399978,0.20892634376996927,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,0.9652303167714059,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,-0.9652303167714059,0.6123928815982334,-0.01941081895523903,-0.4643034237384871,-0.2633448818800014,1.3806913903940732,-0.42248903755409956,-0.5228196172663436,-0.18035102441386222,0.3605681932087477,0.18504131493502954,-0.21295854377498696,-0.5416618536893623,-0.2219061847676152,-0.47890170165677665,-0.8630183062194677,-0.8978843702860764,-0.579472985041523,-1.105220161522517,-0.32198380017638967,-0.661076837377707,-0.488662243983111,-0.18870886633567022,-0.41562438154504044,-0.595217588780894,0.4533562518585781,0.2878008820495384,0.3175840791603952,-0.11916247431738576,0.24004274365432202,0.48102064703417985,0.4590999845645856,0.3379678247763409,0.7603511692818018,-0.7603752901396551,-0.7549966099733911,0.7596672753084844,0.7276327502966966,0.7608945156165937,-0.7609187723782874,-0.7556140635156349,0.7602188688275603,0.7287111662627891,0.7544324355557783,-0.737342384570915,-0.7532692040291897,0.7468004658901238,0.7266334075262256,0.7548497097573358,-0.7417241059271655,-0.7536886648684024,0.7490419735495701,0.72632398423255,-0.16183853653416666,0.05694043507213825,0.8687537778551513,0.8184411272135753,0.36176173030240016,-0.11947726314546189
Cu,-0.6182085017507621,-0.5703852679569854,-0.4225269039367507,0.4434968849164591,0.5060571560765953,-0.5778661444399978,0.31138060850331956,-0.2142418043416204,-1.8673991236957053,-0.5805847497871376,1.4367508738149088,-0.6123928815982332,1.8673991236957053,0.5805847497871375,-1.4367508738149088,0.6123928815982334,0.11808248197770459,-0.9397948817839257,-0.7963047618752422,1.19783930908902,-0.40453858579813085,-0.5290849024020605,-0.1556203219893373,0.42562852763844167,0.14688383854134343,-0.16157039268662948,-0.5324223895870028,-0.29209046646155845,0.005023444422973038,-0.5229201505944635,-0.495264381127541,-0.6049938159889476,-1.7238881759144753,-0.45647334816161406,-0.6363010299803943,-0.3130331076678277,-0.18870886633567022,-0.301358052850068,-0.6036133583365706,0.0580639736980675,0.18667777703453522,0.3281920064497093,-0.15566269167586427,-0.060050813542219555,0.15129539161053968,0.017396997446591095,4.095025924657975,0.7402196662853292,-0.7402525389310711,-0.7291788055048386,0.7387108205688471,0.6917770284877001,0.7407615283403484,-0.7407947143130142,-0.7297983135217077,0.7392596782324521,0.6931075537880551,0.7353349097797782,-0.7204492742378902,-0.728239100215727,0.7279217599191474,0.689479705584521,0.7357114158137136,-0.7243547038129612,-0.7285682282174569,0.7298952516613517,0.6890698516210815,-0.16197210564327713,-0.19126146139615757,-0.4498903492464176,-0.492509856873641,0.36176173030240016,-0.11949341987979267
